campID	commID	donorID
7345	20686	132196
5233	12165	132197
6169	16089	132197
7006	19905	132197
7075	20077	132197
7213	20414	132197
7244	20511	132197
7345	20689	132197
5233	12164	132198
5233	12165	132199
5233	12165	132200
6169	16089	132200
7006	19905	132200
7075	20077	132200
7213	20414	132200
7244	20511	132200
7345	20686	132200
6169	16089	132201
7006	19905	132201
7075	20077	132201
7244	20511	132201
7345	20689	132201
5233	12165	132202
6169	16089	132202
7006	19905	132202
7075	20077	132202
7213	20414	132202
7244	20511	132202
7345	20686	132202
5233	12165	132203
6169	16089	132203
7006	19905	132203
7075	20077	132203
7213	20414	132203
7244	20511	132203
7345	20689	132203
5233	12165	132204
6169	16089	132204
7006	19905	132204
7075	20077	132204
5233	12165	132205
6169	16089	132205
7006	19905	132205
7075	20077	132205
7213	20414	132205
7244	20511	132205
7345	20686	132205
5233	12165	132206
6169	16089	132206
7006	19905	132206
7075	20077	132206
7213	20414	132206
7244	20511	132206
7345	20689	132206
5233	12165	132207
6169	16089	132207
7006	19905	132207
7075	20077	132207
7213	20414	132207
7244	20511	132207
7345	20686	132207
5233	12165	132208
6169	16089	132208
7006	19905	132208
7075	20077	132208
7244	20511	132208
7345	20689	132208
5233	12165	132209
6169	16089	132209
7006	19905	132209
7075	20077	132209
7213	20414	132209
7244	20511	132209
7345	20686	132209
5233	12165	132210
6169	16089	132210
7006	19905	132210
7075	20077	132210
7213	20414	132210
7244	20511	132210
7345	20689	132210
5233	12165	132211
6169	16089	132211
5233	12164	132212
6169	16088	132212
7006	19904	132212
7075	20076	132212
7244	20510	132212
7345	20685	132212
5233	12164	132213
6169	16088	132213
5233	12164	132214
6169	16088	132214
7006	19904	132214
7075	20076	132214
7244	20510	132214
7345	20685	132214
5233	12165	132215
6169	16089	132215
7006	19905	132215
7075	20077	132215
7213	20414	132215
7244	20511	132215
7345	20689	132215
5233	12164	132216
6169	16088	132216
5233	12165	132217
6169	16089	132217
7006	19905	132217
7075	20077	132217
7244	20511	132217
7345	20686	132217
6169	16089	132218
7006	19905	132218
7075	20077	132218
7244	20511	132218
7345	20686	132218
6169	16089	132219
7006	19905	132219
7075	20077	132219
7244	20511	132219
7345	20686	132219
5233	12165	132220
6169	16089	132220
7006	19905	132220
7075	20077	132220
7213	20414	132220
7244	20511	132220
7345	20689	132220
5233	12165	132221
6169	16089	132221
7006	19905	132221
7075	20077	132221
7213	20414	132221
7244	20511	132221
7345	20689	132221
5233	12164	132222
6169	16088	132222
7006	19904	132222
7075	20076	132222
7213	20413	132222
7244	20510	132222
7345	20685	132222
7345	20686	132223
5233	12164	132224
6169	16088	132224
7006	19904	132224
7075	20076	132224
7213	20413	132224
7244	20510	132224
7345	20685	132224
5233	12165	132225
6169	16089	132225
7006	19905	132225
7075	20077	132225
7213	20414	132225
7244	20511	132225
7345	20689	132225
5233	12165	132226
6169	16089	132226
7006	19905	132226
7075	20077	132226
7213	20414	132226
7244	20511	132226
7345	20686	132226
5233	12165	132227
6169	16089	132227
7006	19905	132227
7075	20077	132227
7213	20414	132227
7244	20511	132227
7345	20689	132227
5233	12165	132228
6169	16089	132228
7006	19905	132228
7075	20077	132228
7213	20414	132228
7244	20511	132228
7345	20686	132228
5233	12165	132229
6169	16089	132229
7006	19905	132229
7075	20077	132229
7244	20511	132229
7345	20689	132229
7345	20685	132230
5233	12165	132231
6169	16089	132231
7006	19905	132231
7075	20077	132231
7213	20414	132231
7244	20511	132231
7345	20686	132231
7345	20689	132232
5233	12165	132233
6169	16089	132233
7006	19905	132233
7075	20077	132233
7213	20414	132233
7244	20511	132233
7345	20689	132233
5233	12165	132234
6169	16089	132234
7006	19905	132234
7075	20077	132234
7213	20414	132234
7244	20511	132234
7345	20686	132234
5233	12165	132235
6169	16089	132235
7006	19905	132235
7075	20077	132235
7244	20511	132235
7345	20689	132235
5233	12165	132236
7006	19905	132236
7075	20077	132236
7213	20414	132236
7244	20511	132236
7345	20689	132236
5233	12165	132237
6169	16089	132237
7006	19905	132237
7075	20077	132237
7213	20414	132237
7244	20511	132237
7345	20689	132237
5233	12164	132238
6169	16088	132238
7006	19904	132238
7075	20076	132238
7213	20413	132238
7244	20510	132238
7345	20685	132238
5233	12165	132239
6169	16089	132239
7006	19905	132239
7075	20077	132239
7213	20414	132239
7244	20511	132239
7345	20686	132239
5233	12165	132240
6169	16089	132240
7006	19905	132240
7075	20077	132240
7213	20414	132240
7244	20511	132240
7345	20686	132240
5233	12165	132241
6169	16089	132241
7006	19905	132241
7075	20077	132241
7213	20414	132241
7244	20511	132241
7345	20689	132241
5233	12165	132242
6169	16089	132242
7345	20689	132243
5233	12165	132244
6169	16089	132244
7006	19905	132244
7075	20077	132244
7213	20414	132244
7244	20511	132244
7345	20686	132244
5233	12165	132245
6169	16089	132245
7006	19905	132245
7075	20077	132245
7213	20414	132245
7244	20511	132245
7345	20689	132245
6169	16089	132246
7006	19905	132246
7075	20077	132246
7213	20414	132246
7244	20511	132246
7345	20689	132246
5233	12165	132247
6169	16089	132247
7006	19905	132247
7075	20077	132247
7213	20414	132247
7244	20511	132247
7345	20686	132247
6169	16089	132248
5233	12165	132249
5233	12165	132250
7006	19905	132250
7075	20077	132250
7244	20511	132250
7345	20689	132250
7345	20686	132251
5233	12165	132252
6169	16089	132252
5233	12165	132253
6169	16089	132253
7006	19905	132253
7075	20077	132253
7213	20414	132253
7244	20511	132253
5233	12164	132254
7006	19904	132254
7075	20076	132254
7244	20510	132254
7345	20685	132254
5233	12165	132255
6169	16089	132255
7006	19905	132255
7075	20077	132255
7213	20414	132255
7244	20511	132255
7345	20689	132255
5233	12165	132256
6169	16089	132256
7006	19905	132256
7075	20077	132256
7213	20414	132256
7244	20511	132256
7345	20686	132256
5233	12165	132257
6169	16089	132257
7006	19905	132257
7075	20077	132257
7213	20414	132257
7244	20511	132257
7345	20689	132257
5233	12165	132258
6169	16089	132258
7006	19905	132258
7075	20077	132258
7213	20414	132258
7244	20511	132258
7345	20686	132258
5233	12165	132259
6169	16089	132259
7006	19905	132259
7075	20077	132259
7213	20414	132259
7244	20511	132259
7345	20689	132259
5233	12165	132260
6169	16089	132260
7006	19905	132260
7075	20077	132260
7213	20414	132260
7244	20511	132260
7345	20689	132260
5233	12165	132261
7006	19905	132261
7075	20077	132261
7213	20414	132261
7244	20511	132261
7345	20689	132261
5233	12165	132262
5233	12165	132263
6169	16089	132263
7006	19905	132263
7075	20077	132263
7213	20414	132263
7244	20511	132263
7345	20686	132263
5233	12165	132264
6169	16089	132264
7006	19905	132264
7075	20077	132264
7213	20414	132264
7244	20511	132264
7345	20689	132264
7345	20686	132265
5233	12165	132266
6169	16089	132266
5233	12165	132267
6169	16089	132267
7006	19905	132267
7075	20077	132267
7213	20414	132267
7244	20511	132267
7345	20689	132267
5233	12165	132268
6169	16089	132268
7006	19905	132268
7075	20077	132268
7244	20511	132268
7345	20686	132268
5233	12165	132269
6169	16089	132269
7006	19905	132269
7075	20077	132269
7244	20511	132269
7345	20686	132269
5233	12165	132270
6169	16089	132270
7006	19905	132270
7075	20077	132270
7213	20414	132270
7244	20511	132270
7345	20689	132270
5233	12165	132271
6169	16089	132271
7006	19905	132271
7075	20077	132271
7213	20414	132271
7244	20511	132271
7345	20686	132271
7345	20685	132272
5233	12165	132273
6169	16089	132273
7006	19905	132273
7075	20077	132273
7213	20414	132273
7244	20511	132273
7345	20686	132273
5233	12165	132274
6169	16089	132274
7006	19905	132274
7075	20077	132274
7213	20414	132274
7244	20511	132274
7345	20689	132274
5233	12165	132275
5233	12165	132276
6169	16089	132276
7006	19905	132276
7075	20077	132276
7213	20414	132276
7244	20511	132276
7345	20686	132276
5233	12164	132277
6169	16088	132277
7006	19904	132277
7075	20076	132277
7213	20413	132277
7244	20510	132277
7345	20685	132277
5233	12165	132278
6169	16089	132278
7006	19905	132278
7075	20077	132278
7213	20414	132278
7244	20511	132278
7345	20689	132278
5233	12165	132279
6169	16089	132279
7006	19905	132279
7075	20077	132279
7213	20414	132279
7244	20511	132279
7345	20686	132279
6169	16089	132280
7006	19905	132280
7075	20077	132280
7244	20511	132280
7345	20689	132280
5233	12165	132281
5233	12165	132282
6169	16089	132282
7213	20414	132282
5233	12165	132283
6169	16089	132283
7006	19905	132283
7075	20077	132283
7213	20414	132283
7244	20511	132283
5233	12165	132284
6169	16089	132284
7006	19905	132284
7075	20077	132284
7213	20414	132284
7244	20511	132284
7345	20686	132284
5233	12165	132285
6169	16089	132285
7006	19905	132285
7075	20077	132285
7213	20414	132285
7244	20511	132285
7345	20686	132285
5233	12164	132286
6169	16088	132286
7006	19904	132286
7075	20076	132286
7213	20413	132286
7244	20510	132286
7345	20685	132286
5233	12165	132287
6169	16089	132287
7006	19905	132287
7075	20077	132287
7213	20414	132287
7244	20511	132287
7345	20689	132287
5233	12165	132288
6169	16089	132288
7006	19905	132288
7075	20077	132288
7213	20414	132288
7244	20511	132288
7345	20689	132288
5233	12165	132289
7006	19905	132289
7075	20077	132289
7213	20414	132289
7244	20511	132289
7345	20686	132289
5233	12165	132290
6169	16089	132290
7006	19905	132290
7075	20077	132290
7213	20414	132290
7244	20511	132290
7345	20689	132290
7006	19905	132291
5233	12165	132292
6169	16089	132292
7006	19905	132292
7075	20077	132292
7244	20511	132292
7345	20686	132292
5233	12165	132293
7006	19905	132293
7075	20077	132293
7213	20414	132293
7345	20689	132294
5233	12164	132295
6169	16088	132295
7006	19904	132295
7075	20076	132295
7213	20413	132295
7345	20685	132295
5233	12165	132296
5233	12165	132297
6169	16089	132297
7006	19905	132297
7075	20077	132297
7244	20511	132297
7345	20686	132297
5233	12165	132298
6169	16089	132298
5233	12164	132299
6169	16088	132299
7006	19904	132299
7075	20076	132299
7213	20413	132299
7244	20510	132299
7345	20685	132299
5233	12165	132300
5233	12164	132301
6169	16088	132301
7006	19904	132301
7075	20076	132301
7213	20413	132301
7244	20510	132301
7345	20685	132301
5233	12165	132302
6169	16089	132302
7006	19905	132302
7075	20077	132302
7213	20414	132302
7244	20511	132302
7345	20689	132302
5233	12165	132303
6169	16089	132303
7006	19905	132303
7075	20077	132303
7244	20511	132303
7345	20686	132303
5233	12165	132304
6169	16089	132304
7006	19905	132304
7075	20077	132304
7244	20511	132304
7345	20689	132304
5233	12165	132305
5233	12165	132306
7006	19905	132306
7075	20077	132306
7213	20414	132306
7244	20511	132306
7345	20689	132306
5233	12164	132307
6169	16088	132307
7006	19904	132307
7075	20076	132307
7213	20413	132307
7244	20510	132307
7345	20685	132307
5233	12165	132308
6169	16089	132308
7006	19905	132308
7075	20077	132308
7213	20414	132308
7244	20511	132308
7345	20686	132308
7006	19905	132309
7075	20077	132309
7213	20414	132309
7244	20511	132309
7345	20689	132309
7345	20689	132310
5233	12165	132311
6169	16089	132311
7006	19905	132311
7075	20077	132311
7213	20414	132311
7244	20511	132311
7345	20686	132311
5233	12165	132312
6169	16089	132312
7006	19905	132312
7075	20077	132312
7213	20414	132312
7244	20511	132312
7345	20689	132312
5233	12165	132313
6169	16089	132313
7006	19905	132313
7075	20077	132313
7213	20414	132313
7244	20511	132313
7345	20686	132313
5233	12164	132314
6169	16088	132314
7006	19904	132314
7075	20076	132314
7213	20413	132314
7244	20510	132314
7345	20685	132314
5233	12165	132315
6169	16089	132315
7006	19905	132315
7075	20077	132315
7213	20414	132315
7244	20511	132315
7345	20689	132315
5233	12165	132316
6169	16089	132316
5233	12165	132317
6169	16089	132317
7006	19905	132317
7075	20077	132317
7213	20414	132317
7244	20511	132317
7345	20686	132317
5233	12165	132318
6169	16089	132318
7006	19905	132318
7075	20077	132318
7213	20414	132318
7244	20511	132318
7345	20686	132318
5233	12164	132319
6169	16088	132319
7006	19904	132319
7075	20076	132319
7213	20413	132319
7244	20510	132319
7345	20685	132319
5233	12165	132320
7006	19905	132320
7075	20077	132320
7213	20414	132320
7244	20511	132320
7345	20686	132320
5233	12165	132321
6169	16089	132321
7006	19905	132321
7075	20077	132321
7213	20414	132321
7244	20511	132321
7345	20689	132321
6169	16089	132322
7006	19904	132323
7075	20076	132323
7244	20510	132323
7345	20685	132323
6169	16089	132324
5233	12165	132325
6169	16089	132325
7006	19905	132325
7075	20077	132325
7213	20414	132325
7244	20511	132325
7345	20686	132325
5233	12165	132326
6169	16089	132326
7213	20414	132326
5233	12165	132327
6169	16089	132327
7006	19905	132327
7075	20077	132327
7244	20511	132327
7345	20689	132327
5233	12165	132328
6169	16089	132328
7006	19905	132328
7075	20077	132328
7213	20414	132328
7244	20511	132328
7345	20686	132328
7345	20689	132329
6169	16088	132330
5233	12165	132331
7006	19905	132331
7075	20077	132331
7213	20414	132331
7244	20511	132331
7345	20686	132331
7345	20689	132332
7345	20686	132333
5233	12165	132334
6169	16089	132334
7006	19905	132334
7075	20077	132334
7213	20414	132334
7244	20511	132334
7345	20689	132334
5233	12164	132335
5233	12164	132336
6169	16088	132336
5233	12165	132337
6169	16089	132337
7006	19905	132337
7075	20077	132337
7244	20511	132337
7345	20686	132337
5233	12165	132338
6169	16089	132338
7006	19905	132338
7075	20077	132338
7213	20414	132338
7244	20511	132338
7345	20686	132338
5233	12165	132339
6169	16089	132339
7006	19905	132339
7075	20077	132339
7213	20414	132339
7244	20511	132339
7345	20689	132339
5233	12165	132340
6169	16089	132340
7006	19905	132340
7075	20077	132340
7213	20414	132340
7244	20511	132340
7345	20686	132340
7345	20689	132341
7345	20686	132342
5233	12165	132343
6169	16089	132343
7006	19905	132343
7075	20077	132343
7213	20414	132343
7244	20511	132343
7345	20686	132343
5233	12165	132344
6169	16089	132344
7006	19905	132344
7075	20077	132344
7213	20414	132344
7244	20511	132344
7345	20689	132344
5233	12165	132345
6169	16089	132345
7006	19905	132345
7075	20077	132345
7213	20414	132345
7244	20511	132345
7345	20686	132345
5233	12165	132346
6169	16089	132346
5233	12165	132347
5233	12165	132348
6169	16089	132348
7006	19905	132348
7075	20077	132348
7213	20414	132348
7244	20511	132348
7345	20686	132348
5233	12165	132349
6169	16089	132349
7006	19905	132349
7075	20077	132349
7213	20414	132349
7244	20511	132349
7345	20689	132349
5233	12165	132350
6169	16089	132350
5233	12165	132351
5233	12165	132352
6169	16089	132352
7006	19905	132352
7075	20077	132352
7213	20414	132352
7244	20511	132352
7345	20686	132352
5233	12165	132353
6169	16089	132353
7006	19905	132353
7075	20077	132353
7213	20414	132353
7244	20511	132353
7345	20689	132353
5233	12165	132354
6169	16089	132354
7006	19905	132354
5233	12165	132355
6169	16089	132355
7006	19905	132355
7075	20077	132355
7213	20414	132355
7244	20511	132355
7345	20686	132355
5233	12165	132356
6169	16089	132356
7006	19905	132356
7075	20077	132356
7213	20414	132356
7244	20511	132356
7345	20689	132356
5233	12165	132357
6169	16089	132357
7006	19905	132357
7075	20077	132357
7213	20414	132357
7244	20511	132357
7345	20689	132357
5233	12165	132358
6169	16089	132358
7006	19905	132358
7075	20077	132358
7213	20414	132358
7244	20511	132358
7345	20686	132358
5233	12165	132359
5233	12165	132360
6169	16089	132360
7006	19905	132360
7075	20077	132360
7213	20414	132360
7244	20511	132360
7345	20689	132360
5233	12165	132361
6169	16089	132361
7006	19905	132361
7075	20077	132361
7213	20414	132361
7244	20511	132361
7345	20686	132361
5233	12165	132362
6169	16089	132362
7006	19905	132362
7075	20077	132362
7213	20414	132362
7244	20511	132362
5233	12165	132363
7006	19905	132363
7075	20077	132363
7213	20414	132363
7244	20511	132363
7345	20689	132363
5233	12165	132364
6169	16089	132364
7006	19905	132364
7075	20077	132364
7213	20414	132364
7244	20511	132364
7345	20686	132364
5233	12165	132365
6169	16089	132365
5233	12165	132366
6169	16089	132366
7006	19905	132366
7075	20077	132366
7213	20414	132366
7244	20511	132366
7345	20689	132366
5233	12165	132367
6169	16089	132367
7006	19905	132367
7075	20077	132367
7213	20414	132367
7244	20511	132367
7345	20689	132367
5233	12165	132368
6169	16089	132368
5233	12165	132369
6169	16089	132369
7006	19905	132369
7075	20077	132369
7213	20414	132369
7244	20511	132369
7345	20689	132369
5233	12165	132370
6169	16089	132370
5233	12165	132371
6169	16089	132371
7006	19905	132371
5233	12165	132372
6169	16089	132372
7006	19905	132372
7075	20077	132372
7244	20511	132372
7345	20689	132372
5233	12165	132373
6169	16089	132373
5233	12165	132374
6169	16089	132374
7006	19905	132374
7075	20077	132374
7213	20414	132374
7244	20511	132374
7345	20689	132374
5233	12165	132375
6169	16089	132375
5233	12165	132376
5233	12165	132377
6169	16089	132377
7006	19905	132377
7075	20077	132377
7213	20414	132377
7244	20511	132377
7345	20686	132377
5233	12165	132378
6169	16089	132378
7006	19905	132378
7075	20077	132378
7213	20414	132378
7244	20511	132378
7345	20686	132378
5233	12165	132379
5233	12165	132380
6169	16089	132380
7006	19905	132380
7075	20077	132380
5233	12165	132381
6169	16089	132381
7006	19905	132381
7075	20077	132381
7213	20414	132381
7244	20511	132381
7345	20686	132381
5233	12165	132382
6169	16089	132382
7006	19905	132382
7075	20077	132382
7213	20414	132382
7244	20511	132382
7345	20686	132382
5233	12165	132383
6169	16089	132383
7006	19905	132383
7075	20077	132383
7213	20414	132383
7244	20511	132383
7345	20686	132383
5233	12165	132384
6169	16089	132384
7006	19905	132384
7075	20077	132384
7213	20414	132384
7244	20511	132384
7345	20689	132384
5233	12165	132385
6169	16089	132385
7006	19905	132385
7075	20077	132385
7213	20414	132385
7244	20511	132385
7345	20686	132385
6169	16089	132386
5233	12165	132387
6169	16089	132387
7006	19905	132387
7075	20077	132387
7213	20414	132387
7244	20511	132387
7345	20689	132387
5233	12165	132388
6169	16089	132388
7006	19905	132388
7075	20077	132388
7213	20414	132388
7244	20511	132388
7345	20686	132388
7345	20689	132389
5233	12165	132390
6169	16089	132390
7006	19905	132390
7075	20077	132390
7213	20414	132390
7244	20511	132390
7345	20686	132390
5233	12165	132391
6169	16089	132391
5233	12165	132392
6169	16089	132392
7006	19905	132392
7075	20077	132392
7244	20511	132392
7345	20686	132392
7345	20685	132393
5233	12165	132394
6169	16089	132394
5233	12165	132395
6169	16089	132395
7006	19905	132395
5233	12165	132396
6169	16089	132396
7006	19905	132396
7075	20077	132396
7213	20414	132396
7244	20511	132396
7345	20686	132396
5233	12165	132397
6169	16089	132397
7006	19905	132397
7075	20077	132397
7213	20414	132397
7244	20511	132397
7345	20689	132397
5233	12165	132398
6169	16089	132398
7006	19905	132398
7075	20077	132398
7213	20414	132398
7244	20511	132398
7345	20689	132398
5233	12165	132399
5233	12165	132400
6169	16089	132400
7006	19905	132400
7075	20077	132400
7213	20414	132400
7244	20511	132400
7345	20686	132400
5233	12165	132401
6169	16089	132401
7006	19905	132401
7075	20077	132401
7244	20511	132401
7345	20689	132401
5233	12165	132402
6169	16089	132402
7006	19905	132402
7075	20077	132402
7213	20414	132402
7244	20511	132402
7345	20686	132402
7345	20689	132403
5233	12165	132404
6169	16089	132404
7006	19905	132404
7075	20077	132404
7213	20414	132404
7244	20511	132404
7345	20689	132404
5233	12165	132405
6169	16089	132405
7006	19905	132405
7075	20077	132405
7213	20414	132405
7244	20511	132405
7345	20686	132405
5233	12165	132406
6169	16089	132406
7006	19905	132406
7075	20077	132406
7213	20414	132406
7244	20511	132406
7345	20689	132406
5233	12165	132407
6169	16089	132407
7006	19905	132407
7075	20077	132407
7213	20414	132407
7244	20511	132407
7345	20686	132407
5233	12165	132408
7345	20689	132409
5233	12165	132410
6169	16089	132410
7006	19905	132410
7075	20077	132410
7213	20414	132410
7244	20511	132410
7345	20689	132410
5233	12165	132411
6169	16089	132411
7006	19905	132411
7075	20077	132411
7213	20414	132411
7244	20511	132411
7345	20686	132411
7345	20689	132412
6169	16088	132413
5233	12165	132414
6169	16089	132414
7006	19905	132414
7075	20077	132414
7244	20511	132414
7345	20689	132414
5233	12165	132415
6169	16089	132415
7006	19905	132415
7075	20077	132415
7213	20414	132415
7244	20511	132415
7345	20686	132415
5233	12165	132416
6169	16089	132416
7006	19905	132416
7075	20077	132416
7213	20414	132416
7244	20511	132416
7345	20689	132416
5233	12165	132417
6169	16089	132417
7006	19905	132417
7075	20077	132417
7213	20414	132417
7244	20511	132417
7345	20689	132417
5233	12165	132418
6169	16089	132418
7006	19905	132418
7075	20077	132418
7213	20414	132418
7244	20511	132418
7345	20686	132418
6169	16089	132419
5233	12165	132420
6169	16089	132420
7006	19905	132420
7075	20077	132420
7213	20414	132420
7244	20511	132420
7345	20689	132420
5233	12165	132421
6169	16089	132421
5233	12165	132422
6169	16089	132422
7006	19905	132422
7075	20077	132422
7213	20414	132422
7244	20511	132422
7345	20686	132422
5233	12165	132423
6169	16089	132423
7006	19905	132423
7075	20077	132423
7213	20414	132423
7244	20511	132423
7345	20689	132423
5233	12165	132424
6169	16089	132424
7006	19905	132424
5233	12165	132425
6169	16089	132425
7006	19905	132425
7075	20077	132425
7213	20414	132425
7244	20511	132425
7345	20689	132425
5233	12165	132426
6169	16089	132426
7006	19905	132426
5233	12165	132427
6169	16089	132427
7006	19905	132427
7075	20077	132427
7213	20414	132427
7244	20511	132427
7345	20686	132427
5233	12165	132428
6169	16089	132428
7006	19905	132428
7075	20077	132428
7244	20511	132428
7345	20689	132428
5233	12165	132429
6169	16089	132429
7006	19905	132429
7075	20077	132429
7213	20414	132429
7244	20511	132429
7345	20686	132429
5233	12165	132430
6169	16089	132430
7006	19905	132430
7075	20077	132430
7213	20414	132430
7244	20511	132430
7345	20689	132430
5233	12165	132431
6169	16089	132431
7006	19905	132431
7075	20077	132431
7213	20414	132431
7244	20511	132431
7345	20686	132431
5233	12165	132432
5233	12165	132433
6169	16089	132433
7006	19905	132433
7075	20077	132433
7213	20414	132433
7244	20511	132433
7345	20689	132433
5233	12165	132434
6169	16089	132434
7006	19905	132434
7075	20077	132434
7213	20414	132434
7244	20511	132434
7345	20686	132434
5233	12165	132435
6169	16089	132435
7006	19905	132435
7075	20077	132435
7213	20414	132435
7244	20511	132435
7345	20689	132435
5233	12165	132436
6169	16089	132436
7006	19905	132436
7075	20077	132436
7213	20414	132436
7244	20511	132436
7345	20686	132436
5233	12165	132437
6169	16089	132437
7006	19905	132437
7075	20077	132437
7213	20414	132437
7244	20511	132437
7345	20689	132437
5233	12165	132438
6169	16089	132438
7006	19905	132438
7075	20077	132438
7213	20414	132438
7244	20511	132438
7345	20686	132438
5233	12165	132439
6169	16089	132439
7006	19905	132439
7075	20077	132439
7213	20414	132439
7244	20511	132439
7345	20689	132439
5233	12165	132440
6169	16089	132440
7006	19905	132440
7075	20077	132440
7213	20414	132440
7244	20511	132440
7345	20689	132440
5233	12165	132441
6169	16089	132441
7006	19905	132441
7075	20077	132441
7213	20414	132441
7244	20511	132441
7345	20686	132441
7345	20689	132442
5233	12165	132443
6169	16089	132443
7006	19905	132443
7075	20077	132443
7213	20414	132443
7244	20511	132443
7345	20686	132443
5233	12165	132444
6169	16089	132444
7006	19905	132444
7075	20077	132444
7213	20414	132444
7244	20511	132444
7345	20689	132444
5233	12165	132445
6169	16089	132445
7006	19905	132445
7075	20077	132445
7213	20414	132445
7244	20511	132445
7345	20686	132445
5233	12165	132446
6169	16089	132446
7006	19905	132446
7075	20077	132446
7213	20414	132446
7244	20511	132446
7345	20689	132446
5233	12165	132447
6169	16089	132447
7006	19905	132447
7075	20077	132447
7213	20414	132447
7244	20511	132447
7345	20689	132447
5233	12165	132448
6169	16089	132448
7006	19905	132448
7075	20077	132448
7213	20414	132448
7244	20511	132448
7345	20686	132448
6169	16089	132449
7006	19905	132449
7075	20077	132449
7213	20414	132449
7244	20511	132449
7345	20689	132449
5233	12165	132450
6169	16089	132450
7006	19905	132450
7075	20077	132450
7213	20414	132450
7244	20511	132450
7345	20686	132450
5233	12165	132451
6169	16089	132451
7006	19905	132451
7075	20077	132451
7213	20414	132451
7244	20511	132451
7345	20686	132451
7345	20689	132452
5233	12165	132453
6169	16089	132453
7006	19905	132453
7075	20077	132453
7213	20414	132453
7244	20511	132453
7345	20686	132453
5233	12165	132454
6169	16089	132454
7006	19905	132454
7075	20077	132454
7213	20414	132454
7345	20689	132454
5233	12165	132455
6169	16089	132455
7006	19905	132455
7075	20077	132455
7213	20414	132455
7244	20511	132455
7345	20686	132455
5233	12165	132456
6169	16089	132456
5233	12165	132457
5233	12165	132458
6169	16089	132458
7006	19905	132458
7075	20077	132458
7213	20414	132458
7244	20511	132458
7345	20689	132458
7345	20686	132459
5233	12165	132460
6169	16089	132460
7006	19905	132460
7075	20077	132460
7213	20414	132460
7244	20511	132460
7345	20686	132460
5233	12165	132461
6169	16089	132461
7006	19905	132461
7075	20077	132461
7213	20414	132461
7244	20511	132461
7345	20686	132461
5233	12164	132462
6169	16088	132462
7006	19904	132462
7075	20076	132462
7213	20413	132462
5233	12165	132463
6169	16089	132463
7006	19905	132463
7075	20077	132463
7213	20414	132463
7244	20511	132463
7345	20689	132463
5233	12165	132464
6169	16089	132464
7006	19905	132464
7075	20077	132464
7213	20414	132464
7244	20511	132464
7345	20686	132464
7345	20689	132465
7345	20686	132466
5233	12165	132467
6169	16089	132467
7006	19905	132467
7075	20077	132467
7213	20414	132467
7244	20511	132467
7345	20689	132467
5233	12165	132468
6169	16089	132468
7006	19905	132468
7075	20077	132468
7213	20414	132468
7244	20511	132468
7345	20686	132468
6169	16089	132469
5233	12165	132470
7006	19905	132470
7075	20077	132470
7213	20414	132470
7244	20511	132470
7345	20689	132470
5233	12165	132471
6169	16089	132471
5233	12165	132472
6169	16089	132472
7006	19905	132472
7075	20077	132472
7213	20414	132472
7244	20511	132472
7345	20686	132472
5233	12165	132473
6169	16089	132473
7006	19905	132473
7075	20077	132473
7213	20414	132473
7244	20511	132473
7345	20689	132473
5233	12165	132474
6169	16089	132474
7006	19905	132474
7075	20077	132474
7213	20414	132474
7244	20511	132474
7345	20686	132474
5233	12165	132475
6169	16089	132475
7006	19905	132475
7075	20077	132475
7213	20414	132475
7244	20511	132475
7345	20686	132475
7345	20689	132476
5233	12165	132477
6169	16089	132477
7006	19905	132477
7075	20077	132477
7213	20414	132477
7244	20511	132477
7345	20686	132477
6169	16089	132478
7006	19905	132478
7075	20077	132478
7244	20511	132478
7345	20686	132478
5233	12165	132479
6169	16089	132479
7006	19905	132479
7075	20077	132479
7244	20511	132479
7345	20689	132479
5233	12165	132480
6169	16089	132480
7006	19905	132480
7075	20077	132480
7213	20414	132480
7244	20511	132480
7345	20686	132480
5233	12165	132481
6169	16089	132481
7006	19905	132481
7075	20077	132481
7213	20414	132481
7244	20511	132481
7345	20689	132481
5233	12165	132482
6169	16089	132482
7006	19905	132482
7075	20077	132482
7213	20414	132482
7244	20511	132482
7345	20686	132482
7345	20689	132483
5233	12165	132484
6169	16089	132484
7006	19905	132484
7075	20077	132484
7213	20414	132484
7244	20511	132484
7345	20689	132484
5233	12165	132485
6169	16089	132485
7006	19905	132485
7075	20077	132485
7213	20414	132485
7244	20511	132485
7345	20686	132485
7345	20689	132486
5233	12165	132487
6169	16089	132487
7006	19905	132487
7075	20077	132487
7244	20511	132487
7345	20689	132487
7345	20686	132488
5233	12165	132489
6169	16089	132489
5233	12165	132490
6169	16089	132490
7006	19905	132490
7075	20077	132490
7213	20414	132490
7244	20511	132490
7345	20689	132490
7345	20686	132491
5233	12165	132492
6169	16089	132492
7006	19905	132492
7075	20077	132492
7213	20414	132492
7244	20511	132492
7345	20689	132492
5233	12165	132493
6169	16089	132493
7006	19905	132493
7075	20077	132493
7213	20414	132493
7244	20511	132493
7345	20689	132493
5233	12165	132494
6169	16089	132494
7006	19905	132494
7075	20077	132494
7213	20414	132494
7244	20511	132494
7345	20686	132494
6169	16089	132495
5233	12165	132496
6169	16089	132496
7006	19905	132496
7075	20077	132496
7244	20511	132496
7345	20689	132496
5233	12165	132497
6169	16089	132497
7006	19905	132497
7075	20077	132497
7213	20414	132497
7244	20511	132497
